Country,City,Location,Air Pollutant,Air Pollutant Description,Year,Air Pollution Level,Unit Of Air Pollution Level,Source Of Data Flow,Link to raw data (only E1a/validated data from AQ e-Reporting)
Bosnia and Herzegovina,ZENICA , CENTAR,SO2,Sulphur dioxide (air),2023,775.3,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , CENTAR,O3,Ozone (air),2021,0,count,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , CENTAR,SO2,Sulphur dioxide (air),2022,77,count,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , CENTAR,O3,Ozone (air),2021,82.325,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , CENTAR,SO2,Sulphur dioxide (air),2022,50.195,ug/m3,Mixed E1a/validated and E2a/UTD data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , CENTAR,NO2,Nitrogen dioxide (air),2021,93.2,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , CENTAR,O3,Ozone (air),2022,0,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , CENTAR,NO2,Nitrogen dioxide (air),2020,87.9,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , CENTAR,O3,Ozone (air),2021,4873.863,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , CENTAR,NO2,Nitrogen dioxide (air),2023,125.3,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),2020,2,count,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,NO2,Nitrogen dioxide (air),2023,0,count,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),2020,117.3,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,CO,Carbon monoxide (air),2017,11.873,mg/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),2021,107.213,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,CO,Carbon monoxide (air),2017,15.493,mg/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),2021,85.663,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,CO,Carbon monoxide (air),2020,8.711,mg/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),2021,128.1,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,PM2.5,Particulate matter < 2.5 µm (aerosol),2018,226.27,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),2020,34.8,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,PM2.5,Particulate matter < 2.5 µm (aerosol),2018,5.547,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,O3,Ozone (air),2022,40.243,ug/m3,Mixed E1a/validated and E2a/UTD data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,PM2.5,Particulate matter < 2.5 µm (aerosol),2021,33.663,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,PM2.5,Particulate matter < 2.5 µm (aerosol),2022,10.058,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,PM2.5,Particulate matter < 2.5 µm (aerosol),2020,0.58,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,PM2.5,Particulate matter < 2.5 µm (aerosol),2021,154.877,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,SO2,Sulphur dioxide (air),2019,2,count,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,SO2,Sulphur dioxide (air),2021,237.972,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,SO2,Sulphur dioxide (air),2020,24.072,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,SO2,Sulphur dioxide (air),2023,11,count,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,SO2,Sulphur dioxide (air),2017,517.365,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,SO2,Sulphur dioxide (air),2020,21.915,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,SO2,Sulphur dioxide (air),2021,34.206,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,SO2,Sulphur dioxide (air),2018,99,count,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,SO2,Sulphur dioxide (air),2019,258.052,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,SO2,Sulphur dioxide (air),2022,111.572,ug/m3,Mixed E1a/validated and E2a/UTD data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , TETOVO,PM10,Particulate matter < 10 µm (aerosol),2016,61.13,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2018,231.614,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2018,7.923,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2019,11.855,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2020,9.334,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2022,11.138,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2016,46.632,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2017,119,count,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2019,0.935,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2018,115.71,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2021,87.265,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2018,115.71,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2023,224.85,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2019,54.159,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,O3,Ozone (air),2018,892.677,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,O3,Ozone (air),2023,69.801,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,O3,Ozone (air),2018,0,count,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,O3,Ozone (air),2022,87.593,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,O3,Ozone (air),2018,32.45,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,NO2,Nitrogen dioxide (air),2020,0,count,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,NO2,Nitrogen dioxide (air),2023,77.572,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,NO2,Nitrogen dioxide (air),2019,0,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,NO2,Nitrogen dioxide (air),2023,0.416,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,NO2,Nitrogen dioxide (air),2020,9.758,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,NO2,Nitrogen dioxide (air),2022,0,count,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,SO2,Sulphur dioxide (air),2018,293.051,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,SO2,Sulphur dioxide (air),2019,267.647,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,SO2,Sulphur dioxide (air),2021,237.972,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,SO2,Sulphur dioxide (air),2017,63.46,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,SO2,Sulphur dioxide (air),2021,74.73,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,SO2,Sulphur dioxide (air),2018,998.319,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,SO2,Sulphur dioxide (air),2019,813.797,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,SO2,Sulphur dioxide (air),2023,283.697,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,SO2,Sulphur dioxide (air),2019,454.494,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,SO2,Sulphur dioxide (air),2021,460.624,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2021,135.389,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2022,348.133,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2023,16.51,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2016,144,count,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2019,111,count,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2016,716.51,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2019,327.01,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2023,102.929,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , RADAKOVO,PM10,Particulate matter < 10 µm (aerosol),2021,49.543,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,O3,Ozone (air),2018,465.231,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,O3,Ozone (air),2018,75.517,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,O3,Ozone (air),2018,84.668,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,O3,Ozone (air),2022,75.526,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,O3,Ozone (air),2022,157.799,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,O3,Ozone (air),2022,20356.396,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,O3,Ozone (air),2023,18220.332,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,O3,Ozone (air),2023,3594.254,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,NO2,Nitrogen dioxide (air),2019,102.183,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,NO2,Nitrogen dioxide (air),2023,41.1,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,NO2,Nitrogen dioxide (air),2020,14.257,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,CO,Carbon monoxide (air),2019,3.344,mg/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,CO,Carbon monoxide (air),2020,1.792,mg/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,SO2,Sulphur dioxide (air),2023,81.89,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,O3,Ozone (air),2022,67.483,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,SO2,Sulphur dioxide (air),2023,0,count,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,NO2,Nitrogen dioxide (air),2020,19.528,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,SO2,Sulphur dioxide (air),2022,856.772,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,NO2,Nitrogen dioxide (air),2020,0,count,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,SO2,Sulphur dioxide (air),2022,339.061,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,NO2,Nitrogen dioxide (air),2020,51.6,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,SO2,Sulphur dioxide (air),2019,58.952,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,NO2,Nitrogen dioxide (air),2021,6.846,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,SO2,Sulphur dioxide (air),2021,46.492,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,NO2,Nitrogen dioxide (air),2020,15.517,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,PM10,Particulate matter < 10 µm (aerosol),2019,66.161,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,ZENICA , VRANDUK,NO2,Nitrogen dioxide (air),2021,0,count,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,PM10,Particulate matter < 10 µm (aerosol),2023,35.976,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,NO2,Nitrogen dioxide (air),2023,0,count,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,PM10,Particulate matter < 10 µm (aerosol),2023,23,count,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,NO2,Nitrogen dioxide (air),2023,0,count,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,PM10,Particulate matter < 10 µm (aerosol),2023,344.688,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,CO,Carbon monoxide (air),2022,3375.34,mg/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,PM10,Particulate matter < 10 µm (aerosol),2021,1.506,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,CO,Carbon monoxide (air),2021,5.547,mg/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,O3,Ozone (air),2023,63.483,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,CO,Carbon monoxide (air),2022,72787.5,mg/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,O3,Ozone (air),2019,118.513,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,CO,Carbon monoxide (air),2022,42190,mg/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,O3,Ozone (air),2021,126.766,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,PM2.5,Particulate matter < 2.5 µm (aerosol),2020,263.283,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,O3,Ozone (air),2023,116.516,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,PM2.5,Particulate matter < 2.5 µm (aerosol),2022,2.129,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,O3,Ozone (air),2022,47.176,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,PM2.5,Particulate matter < 2.5 µm (aerosol),2021,0.53,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,O3,Ozone (air),2021,46.673,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,SO2,Sulphur dioxide (air),2020,42,count,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,O3,Ozone (air),2022,47.05,ug/m3,Mixed E1a/validated and E2a/UTD data AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,SO2,Sulphur dioxide (air),2020,48.492,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,O3,Ozone (air),2019,1,count,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,SO2,Sulphur dioxide (air),2021,3.1,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,SO2,Sulphur dioxide (air),2020,278.221,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,O3,Ozone (air),2021,38.506,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,KAKANJ , DOBOJ,O3,Ozone (air),2020,102,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,O3,Ozone (air),2021,96.85,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,O3,Ozone (air),2022,90.3,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,NO2,Nitrogen dioxide (air),2021,25.357,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,O3,Ozone (air),2022,93.8,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,NO2,Nitrogen dioxide (air),2020,29.981,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,O3,Ozone (air),2021,0.667,count,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,NO2,Nitrogen dioxide (air),2019,99999,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,O3,Ozone (air),2020,52.903,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,NO2,Nitrogen dioxide (air),2022,216.831,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,NO2,Nitrogen dioxide (air),2022,16.059,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,NO2,Nitrogen dioxide (air),2023,168.532,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,NO2,Nitrogen dioxide (air),2022,5.329,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,NO2,Nitrogen dioxide (air),2021,89.024,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,NO2,Nitrogen dioxide (air),2021,16.971,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,NO2,Nitrogen dioxide (air),2020,27.801,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,CO,Carbon monoxide (air),2020,1.232,mg/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,NO2,Nitrogen dioxide (air),2022,10.812,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,CO,Carbon monoxide (air),2020,1.446,mg/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,NO2,Nitrogen dioxide (air),2022,6,count,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,CO,Carbon monoxide (air),2022,2259.77,mg/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,SKVER , MS1,NO2,Nitrogen dioxide (air),2022,0,count,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,SKVER , MS1,CO,Carbon monoxide (air),2020,4.221,mg/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SKVER , MS1,NO2,Nitrogen dioxide (air),2023,0,count,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,SKVER , MS1,CO,Carbon monoxide (air),2021,3.515,mg/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SKVER , MS1,NO2,Nitrogen dioxide (air),2022,133.692,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,BANJA LUKA,AUTOMATSKA STANICA,CO,Carbon monoxide (air),2022,96800,mg/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,BANJA LUKA,AUTOMATSKA STANICA,NO2,Nitrogen dioxide (air),2020,3696.546,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,BANJA LUKA,AUTOMATSKA STANICA,CO,Carbon monoxide (air),2021,0.46,mg/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,BANJA LUKA,AUTOMATSKA STANICA,NO2,Nitrogen dioxide (air),2021,2962.948,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,PM2.5,Particulate matter < 2.5 µm (aerosol),2020,26.397,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,NOX as NO2,Nitrogen oxides (air),2022,0.233,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,PM2.5,Particulate matter < 2.5 µm (aerosol),2021,98.318,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,NOX as NO2,Nitrogen oxides (air),2022,10.361,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,NOX as NO2,Nitrogen oxides (air),2022,25.452,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,PM2.5,Particulate matter < 2.5 µm (aerosol),2021,26.767,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,CO,Carbon monoxide (air),2019,4.841,mg/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,SO2,Sulphur dioxide (air),2017,68.014,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,CO,Carbon monoxide (air),2020,-0.162,mg/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,SO2,Sulphur dioxide (air),2021,163.092,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,CO,Carbon monoxide (air),2021,-0.049,mg/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,SO2,Sulphur dioxide (air),2018,49.47,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,CO,Carbon monoxide (air),2021,1.989,mg/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,SO2,Sulphur dioxide (air),2022,34.475,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,O3,Ozone (air),2021,69.312,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SARAJEVO,BJ-AUTOMAT,SO2,Sulphur dioxide (air),2017,1552.01,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SKVER , MS1,O3,Ozone (air),2022,129.476,ug/m3,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,SKVER , MS1,SO2,Sulphur dioxide (air),2016,459.89,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SKVER , MS1,O3,Ozone (air),2021,0,count,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SKVER , MS1,O3,Ozone (air),2018,4278.214,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SKVER , MS1,O3,Ozone (air),2023,0,count,E2a/UTD AQ e-Reporting,
Bosnia and Herzegovina,SKVER , MS1,O3,Ozone (air),2020,10004.8,ug/m3,E1a/validated data AQ e-Reporting,
Bosnia and Herzegovina,SKVER , MS1,O3,Ozone (air),2022,70.108,ug/m3,Mixed E1a/validated and E2a/UTD data AQ e-Reporting,
